user_id,age,employment_type,loan_type,monthly_income,cibil_score,existing_emi,account_age_months,state
USR_1201,21,retired,xpress_power,19436,808.0,2020.86,60,AP
USR_1202,18,salaried,xpress_credit,40395,,23055.91,71,KA
USR_1203,27,salaried,xpress_power,85649,591.0,41213.07,22,AP
USR_1204,21,salaried,xpress_power,43690,661.0,10419.71,117,KA
USR_1205,38,self_employed,xpress_credit,121654,,6101.91,45,RJ
USR_1206,43,salaried,xpress_credit,103952,554.0,37312.85,52,UP
USR_1207,39,salaried,xpress_credit,144466,687.0,89423.2,106,KL
USR_1208,68,retired,xpress_credit,17044,740.0,4235.97,59,UP
USR_1209,64,salaried,two_wheeler,123730,837.0,70129.84,52,KA
USR_1210,52,self_employed,xpress_credit,162133,730.0,58701.65,89,WB
USR_1211,48,salaried,xpress_power,144198,617.0,68214.76,26,KA
USR_1212,57,self_employed,two_wheeler,144011,,75581.94,85,MH
USR_1213,41,gig_worker,xpress_credit,36351,,7105.96,10,GJ
USR_1214,29,salaried,two_wheeler,141534,559.0,8891.41,70,TN
USR_1215,34,salaried,xpress_power,40905,749.0,20053.58,29,AP
USR_1216,49,self_employed,xpress_power,158346,,49730.45,90,DL
USR_1217,63,salaried,two_wheeler,98391,815.0,56775.37,7,MH
USR_1218,33,gig_worker,xpress_credit,35659,831.0,14828.43,111,DL
USR_1219,29,self_employed,two_wheeler,89164,584.0,24271.57,90,WB
USR_1220,52,salaried,xpress_power,53138,,18264.32,93,DL
USR_1221,49,salaried,xpress_power,92108,635.0,13745.07,81,KL
USR_1222,67,salaried,two_wheeler,70063,,13346.18,101,AP
USR_1223,20,salaried,xpress_power,40378,823.0,7379.29,36,AP
USR_1224,50,self_employed,two_wheeler,101782,675.0,17226.36,58,MH
USR_1225,29,salaried,xpress_power,74567,716.0,33042.21,101,KA
USR_1226,65,retired,two_wheeler,43481,,16889.15,48,WB
USR_1227,27,self_employed,two_wheeler,93127,,6257.25,45,MH
USR_1228,41,salaried,xpress_power,44960,688.0,5976.05,61,WB
USR_1229,59,gig_worker,two_wheeler,15252,713.0,1465.65,69,GJ
USR_1230,54,salaried,xpress_power,108948,,6883.57,106,WB
USR_1231,26,gig_worker,two_wheeler,19268,,10535.09,115,GJ
USR_1232,36,salaried,xpress_credit,22887,695.0,15214.36,87,UP
USR_1233,20,gig_worker,two_wheeler,27928,,2576.37,83,MH
USR_1234,70,salaried,xpress_power,122855,611.0,20286.92,69,MH
USR_1235,31,farmer,xpress_power,22667,621.0,3637.9,17,TN
USR_1236,67,student,two_wheeler,3416,,1794.4,72,MH
USR_1237,24,salaried,two_wheeler,78083,805.0,42607.65,70,GJ
USR_1238,36,salaried,xpress_credit,50050,,35025.49,24,RJ
USR_1239,42,gig_worker,xpress_credit,14277,715.0,9695.66,81,KA
USR_1240,31,salaried,two_wheeler,21869,756.0,8742.99,114,WB
USR_1241,47,retired,xpress_power,28854,,11100.22,45,AP
USR_1242,41,farmer,two_wheeler,6950,641.0,3377.96,92,AP
USR_1243,30,salaried,two_wheeler,77744,568.0,41598.12,115,KL
USR_1244,26,self_employed,two_wheeler,22026,,12658.06,69,DL
USR_1245,70,retired,xpress_power,45801,780.0,27074.08,6,MH
USR_1246,24,self_employed,xpress_power,89830,792.0,62713.53,35,KA
USR_1247,40,salaried,xpress_credit,139926,680.0,41401.03,84,KA
USR_1248,31,salaried,xpress_power,129427,735.0,32489.32,51,RJ
USR_1249,22,farmer,xpress_power,27221,777.0,1752.69,91,GJ
USR_1250,37,student,two_wheeler,12916,691.0,7854.7,14,TN
USR_1251,18,self_employed,xpress_credit,108385,792.0,36526.37,73,AP
USR_1252,32,self_employed,xpress_credit,50761,764.0,25159.28,40,GJ
USR_1253,66,student,xpress_credit,11422,724.0,2760.76,6,GJ
USR_1254,50,gig_worker,two_wheeler,14927,,9554.48,59,KL
USR_1255,46,student,two_wheeler,6046,558.0,1950.95,36,AP
USR_1256,30,student,xpress_power,13951,625.0,1481.26,61,MH
USR_1257,57,salaried,xpress_power,116799,826.0,16415.26,65,RJ
USR_1258,58,gig_worker,xpress_power,28725,,1443.91,117,RJ
USR_1259,39,salaried,xpress_credit,46127,719.0,3757.38,108,AP
USR_1260,65,salaried,xpress_credit,132116,728.0,48610.38,119,KA
USR_1261,38,gig_worker,two_wheeler,18265,553.0,5563.32,21,MH
USR_1262,57,salaried,xpress_power,61104,842.0,24555.74,47,GJ
USR_1263,45,salaried,xpress_power,101332,,48649.56,20,RJ
USR_1264,22,gig_worker,xpress_credit,23447,770.0,2630.72,15,KA
USR_1265,46,salaried,xpress_power,82965,564.0,23379.88,68,RJ
USR_1266,44,salaried,xpress_power,129780,,61839.52,52,TN
USR_1267,60,salaried,two_wheeler,87746,804.0,20038.4,80,RJ
USR_1268,58,salaried,xpress_credit,49293,744.0,34483.19,70,MH
USR_1269,60,self_employed,xpress_credit,136801,705.0,30846.28,83,DL
USR_1270,20,farmer,xpress_credit,15302,,2136.64,34,TN
USR_1271,58,gig_worker,two_wheeler,13806,808.0,7302.32,88,DL
USR_1272,48,self_employed,xpress_power,19004,614.0,9045.89,26,TN
USR_1273,70,retired,xpress_credit,20567,,7548.44,22,UP
USR_1274,32,gig_worker,xpress_power,16851,678.0,7103.77,19,DL
USR_1275,31,self_employed,xpress_power,73115,,8513.93,60,TN
USR_1276,60,farmer,two_wheeler,14180,,3893.12,26,RJ
USR_1277,56,gig_worker,xpress_credit,18350,715.0,5798.82,110,MH
USR_1278,52,salaried,xpress_power,91394,639.0,53707.94,77,KL
USR_1279,49,salaried,two_wheeler,102052,748.0,44145.75,12,WB
USR_1280,38,gig_worker,two_wheeler,26105,775.0,7608.33,4,MH
USR_1281,69,salaried,xpress_credit,124017,824.0,9071.58,116,AP
USR_1282,68,student,xpress_power,8660,,1852.76,46,RJ
USR_1283,36,gig_worker,xpress_credit,24558,,2186.83,80,WB
USR_1284,48,gig_worker,xpress_power,19419,,12386.62,13,RJ
USR_1285,30,gig_worker,two_wheeler,37072,809.0,17481.03,119,RJ
USR_1286,54,salaried,xpress_credit,19646,679.0,1136.43,74,WB
USR_1287,39,gig_worker,xpress_power,8976,,2333.19,57,KL
USR_1288,50,retired,two_wheeler,16229,650.0,9313.51,60,AP
USR_1289,51,salaried,xpress_power,24465,,12219.74,37,AP
USR_1290,65,salaried,xpress_credit,93672,,62075.66,44,AP
USR_1291,29,salaried,xpress_credit,25360,,4170.66,72,KL
USR_1292,27,retired,two_wheeler,37718,833.0,12869.27,43,MH
USR_1293,25,gig_worker,two_wheeler,33563,,6766.76,61,UP
USR_1294,68,self_employed,xpress_power,180815,,65540.06,47,KA
USR_1295,36,gig_worker,xpress_power,23295,603.0,14105.15,36,WB
USR_1296,55,salaried,two_wheeler,94782,,60102.72,26,TN
USR_1297,60,student,xpress_credit,5952,762.0,3572.29,59,TN
USR_1298,71,salaried,xpress_power,30701,693.0,20965.71,73,TN
USR_1299,63,self_employed,xpress_power,142317,,68063.96,19,AP
USR_1300,64,gig_worker,two_wheeler,18857,735.0,11922.86,17,WB
USR_1301,49,salaried,two_wheeler,136701,660.0,49806.44,58,UP
USR_1302,46,gig_worker,xpress_credit,28229,637.0,6585.81,14,TN
USR_1303,22,salaried,two_wheeler,115264,,35878.08,27,GJ
USR_1304,31,student,two_wheeler,10979,556.0,4667.0,67,KL
USR_1305,56,salaried,xpress_credit,64116,,39818.92,74,DL
USR_1306,33,salaried,xpress_credit,137058,,12336.84,56,MH
USR_1307,44,salaried,xpress_credit,124733,653.0,80842.95,49,UP
USR_1308,58,salaried,two_wheeler,71947,649.0,37850.99,19,KA
USR_1309,59,self_employed,two_wheeler,119599,562.0,8234.14,9,MH
USR_1310,41,student,two_wheeler,14655,568.0,6524.0,46,RJ
USR_1311,58,gig_worker,xpress_power,25146,,14070.39,46,KA
USR_1312,28,student,two_wheeler,12243,724.0,1395.49,103,WB
USR_1313,28,gig_worker,two_wheeler,29818,,5644.4,113,RJ
USR_1314,62,farmer,xpress_power,23361,,1278.49,6,WB
USR_1315,61,student,xpress_power,13559,,8008.76,95,GJ
USR_1316,49,student,xpress_power,12415,,1226.74,55,KL
USR_1317,29,self_employed,xpress_power,28170,,13090.66,8,DL
USR_1318,29,salaried,xpress_power,89280,683.0,16978.01,104,GJ
USR_1319,48,salaried,xpress_credit,49364,,19380.11,95,KL
USR_1320,54,salaried,xpress_credit,86160,,37487.05,89,DL
USR_1321,40,salaried,xpress_credit,132373,652.0,21359.83,63,WB
USR_1322,55,salaried,two_wheeler,54807,,34572.12,104,AP
USR_1323,50,self_employed,two_wheeler,96478,,63098.51,40,KA
USR_1324,62,salaried,xpress_power,139501,829.0,76059.67,38,KA
USR_1325,54,salaried,two_wheeler,53057,801.0,9275.52,73,DL
USR_1326,60,student,xpress_credit,8878,,829.1,49,KL
USR_1327,21,retired,two_wheeler,55667,626.0,26077.26,28,WB
USR_1328,62,student,xpress_credit,10887,805.0,3187.58,95,KL
USR_1329,31,student,xpress_credit,10540,,2254.7,51,DL
USR_1330,21,salaried,two_wheeler,38382,658.0,26311.37,13,TN
USR_1331,69,retired,xpress_power,30939,670.0,18683.94,70,GJ
USR_1332,34,self_employed,xpress_credit,59648,,38942.83,17,UP
USR_1333,36,gig_worker,two_wheeler,12364,,7151.38,110,GJ
USR_1334,52,salaried,two_wheeler,46126,633.0,5342.42,91,AP
USR_1335,51,self_employed,xpress_power,196103,748.0,54193.05,26,UP
USR_1336,43,salaried,two_wheeler,48525,,5815.46,81,GJ
USR_1337,39,farmer,two_wheeler,21020,,14387.05,66,MH
USR_1338,65,salaried,xpress_power,64323,,21292.93,26,KA
USR_1339,51,salaried,xpress_credit,58271,717.0,24713.15,81,TN
USR_1340,70,self_employed,xpress_power,48294,602.0,27898.41,63,AP
USR_1341,45,self_employed,two_wheeler,43387,839.0,9677.55,29,KA
USR_1342,54,self_employed,xpress_credit,111746,817.0,61028.44,97,KL
USR_1343,30,salaried,two_wheeler,93678,,31543.77,109,AP
USR_1344,22,salaried,xpress_credit,130064,570.0,38534.92,18,GJ
USR_1345,38,salaried,two_wheeler,112077,665.0,26652.93,23,GJ
USR_1346,39,self_employed,xpress_power,121777,648.0,15962.34,23,WB
USR_1347,23,self_employed,xpress_credit,155921,,51659.9,109,KA
USR_1348,67,farmer,two_wheeler,26103,,6834.51,48,RJ
USR_1349,41,gig_worker,xpress_power,37074,807.0,11438.21,94,UP
USR_1350,66,salaried,xpress_power,133943,797.0,88458.77,81,MH
USR_1351,34,salaried,xpress_credit,123611,687.0,68578.7,97,KL
USR_1352,60,retired,xpress_power,27434,609.0,10892.77,106,MH
USR_1353,22,salaried,xpress_power,55935,785.0,25859.54,20,UP
USR_1354,50,gig_worker,xpress_credit,8260,842.0,3403.13,70,AP
USR_1355,35,student,two_wheeler,10207,642.0,2348.11,107,KA
USR_1356,25,gig_worker,two_wheeler,21795,573.0,1541.45,107,KL
USR_1357,34,retired,two_wheeler,14231,552.0,4682.85,31,KA
USR_1358,58,salaried,xpress_credit,48719,,32644.09,89,KL
USR_1359,64,salaried,xpress_power,64923,,23543.49,6,TN
USR_1360,44,salaried,two_wheeler,76687,623.0,50970.73,71,WB
USR_1361,53,retired,xpress_credit,38016,659.0,14283.67,86,GJ
USR_1362,36,salaried,xpress_power,62842,837.0,27508.17,102,MH
USR_1363,41,retired,xpress_power,24690,,9774.2,56,AP
USR_1364,53,salaried,xpress_credit,116131,846.0,14890.47,3,RJ
USR_1365,20,self_employed,two_wheeler,81835,656.0,12286.71,20,UP
USR_1366,28,retired,xpress_power,37883,562.0,22604.0,47,GJ
USR_1367,39,gig_worker,xpress_credit,39377,586.0,7072.01,89,WB
USR_1368,44,salaried,xpress_power,17526,639.0,3635.37,83,AP
USR_1369,44,salaried,xpress_credit,88432,,43933.32,79,GJ
USR_1370,33,retired,xpress_credit,32191,,21640.52,14,DL
USR_1371,67,salaried,xpress_power,66097,,6596.28,56,KA
USR_1372,58,salaried,xpress_power,17179,587.0,10074.78,62,KL
USR_1373,65,retired,two_wheeler,31507,605.0,9851.34,100,UP
USR_1374,67,self_employed,xpress_power,19470,,12391.87,70,KL
USR_1375,55,salaried,two_wheeler,117466,576.0,31883.3,101,KA
USR_1376,49,self_employed,two_wheeler,119963,,26651.35,38,KA
USR_1377,49,salaried,two_wheeler,62498,,7184.5,56,KA
USR_1378,34,self_employed,xpress_credit,163018,,61012.31,5,KL
USR_1379,35,retired,xpress_power,19797,812.0,3283.58,38,AP
USR_1380,57,farmer,xpress_credit,15074,834.0,2103.51,101,KA
USR_1381,22,gig_worker,xpress_power,10945,,4399.66,89,GJ
USR_1382,26,farmer,xpress_power,18786,649.0,11683.09,57,DL
USR_1383,70,salaried,xpress_credit,113447,604.0,20542.52,28,KA
USR_1384,70,salaried,two_wheeler,105810,,13094.82,25,KL
USR_1385,55,self_employed,xpress_credit,114087,,65699.42,53,UP
USR_1386,49,gig_worker,xpress_power,11759,653.0,7265.44,8,RJ
USR_1387,32,salaried,two_wheeler,42690,598.0,7081.0,9,WB
USR_1388,56,salaried,xpress_power,113112,749.0,65411.76,109,KA
USR_1389,27,salaried,xpress_credit,98697,734.0,51572.83,86,TN
USR_1390,56,retired,xpress_power,46355,700.0,2997.79,42,UP
USR_1391,20,student,xpress_credit,5128,675.0,1246.68,100,RJ
USR_1392,70,retired,xpress_power,13952,,1698.74,29,RJ
USR_1393,65,retired,xpress_power,10015,683.0,3869.29,5,TN
USR_1394,24,gig_worker,xpress_power,23664,,16543.24,85,GJ
USR_1395,45,gig_worker,two_wheeler,9953,,2789.43,57,AP
USR_1396,28,self_employed,two_wheeler,45183,,7094.08,54,AP
USR_1397,65,salaried,xpress_power,54023,,36838.73,13,TN
USR_1398,64,retired,xpress_credit,19395,813.0,8864.66,22,GJ
USR_1399,33,farmer,xpress_credit,27558,,16984.73,81,AP
USR_1400,50,student,xpress_credit,3857,579.0,2513.85,4,RJ
USR_1401,22,salaried,xpress_power,117908,,58769.17,62,DL
USR_1402,50,self_employed,xpress_power,187381,812.0,116581.65,9,TN
USR_1403,35,gig_worker,xpress_credit,17481,787.0,2991.1,16,RJ
USR_1404,70,salaried,two_wheeler,142843,555.0,84390.72,69,KL
USR_1405,66,farmer,two_wheeler,12140,800.0,6414.91,112,GJ
USR_1406,63,self_employed,xpress_power,176052,614.0,41783.79,101,RJ
USR_1407,61,self_employed,two_wheeler,123711,,56344.41,75,RJ
USR_1408,37,salaried,xpress_power,72865,,22374.5,106,KA
USR_1409,30,gig_worker,xpress_credit,38810,753.0,26635.47,2,RJ
USR_1410,54,gig_worker,xpress_credit,19041,729.0,5446.41,35,GJ
USR_1411,28,gig_worker,two_wheeler,16968,,1611.95,36,KA
USR_1412,49,salaried,xpress_power,63582,764.0,20387.88,90,KA
USR_1413,59,retired,two_wheeler,48033,,22305.29,66,KA
USR_1414,22,salaried,xpress_credit,42740,682.0,23981.0,58,TN
USR_1415,32,self_employed,xpress_power,36119,,17329.96,91,RJ
USR_1416,61,salaried,xpress_credit,61553,736.0,15535.61,1,KA
USR_1417,28,farmer,xpress_credit,18973,,9741.89,47,DL
USR_1418,34,salaried,xpress_power,61365,,24910.99,41,AP
USR_1419,60,student,two_wheeler,6897,,2167.51,22,UP
USR_1420,41,salaried,two_wheeler,69380,823.0,21367.46,109,GJ
USR_1421,40,self_employed,two_wheeler,87085,,14959.27,76,UP
USR_1422,26,retired,xpress_power,47710,,3086.5,52,AP
USR_1423,56,student,xpress_credit,6446,742.0,3884.84,101,KA
USR_1424,55,salaried,xpress_power,65969,643.0,6364.49,48,TN
USR_1425,30,gig_worker,two_wheeler,18402,722.0,12361.93,64,MH
USR_1426,54,salaried,xpress_power,98265,,22513.67,69,KA
USR_1427,20,gig_worker,two_wheeler,19218,,7001.8,17,KL
USR_1428,57,self_employed,two_wheeler,109265,584.0,43158.35,7,RJ
USR_1429,46,gig_worker,xpress_power,18315,,9238.43,24,MH
USR_1430,43,student,xpress_power,14003,555.0,5799.44,74,GJ
USR_1431,53,student,xpress_power,9101,,736.15,91,MH
USR_1432,50,salaried,xpress_credit,52317,570.0,17068.26,2,DL
USR_1433,64,salaried,xpress_power,123957,681.0,31418.94,20,UP
USR_1434,30,gig_worker,xpress_credit,36633,,7937.95,1,AP
USR_1435,43,farmer,xpress_power,28885,,9459.5,3,KL
USR_1436,68,farmer,two_wheeler,11560,665.0,5955.29,11,KL
USR_1437,44,student,xpress_power,3045,559.0,1141.83,110,KL
USR_1438,35,salaried,xpress_credit,53485,,19386.39,101,RJ
USR_1439,23,self_employed,two_wheeler,53555,849.0,29485.13,29,KA
USR_1440,27,retired,xpress_credit,39049,,22791.76,57,UP
USR_1441,43,salaried,xpress_credit,48541,612.0,17245.42,62,MH
USR_1442,54,gig_worker,xpress_credit,28138,,15457.17,38,GJ
USR_1443,21,self_employed,xpress_power,97211,740.0,48330.96,54,UP
USR_1444,31,salaried,xpress_credit,129380,,47832.69,44,DL
USR_1445,20,student,xpress_power,7050,806.0,672.78,9,AP
USR_1446,70,salaried,xpress_credit,23584,816.0,13757.08,96,WB
USR_1447,23,salaried,two_wheeler,36395,,9834.68,57,TN
USR_1448,70,student,xpress_credit,10463,673.0,3237.47,100,WB
USR_1449,34,retired,xpress_power,12395,,6810.56,36,TN
USR_1450,70,gig_worker,xpress_power,27935,633.0,11803.85,1,RJ
USR_1451,22,retired,two_wheeler,21464,,14626.96,114,RJ
USR_1452,31,student,xpress_power,8110,,3535.46,114,TN
USR_1453,60,student,xpress_power,3721,,2066.07,106,WB
USR_1454,54,self_employed,xpress_credit,103899,628.0,48171.97,74,WB
USR_1455,38,student,xpress_power,10836,721.0,3345.12,65,KA
USR_1456,65,salaried,xpress_credit,139494,649.0,8330.23,65,GJ
USR_1457,33,gig_worker,xpress_credit,32895,,22846.77,52,GJ
USR_1458,59,salaried,xpress_credit,18646,,1959.2,55,DL
USR_1459,68,gig_worker,xpress_power,23304,,12312.35,46,DL
USR_1460,64,self_employed,xpress_power,135076,,35909.69,70,WB
USR_1461,54,self_employed,xpress_power,195093,586.0,64007.14,8,DL
USR_1462,56,salaried,xpress_power,149476,,57689.35,83,UP
USR_1463,55,retired,xpress_power,15580,830.0,5015.88,75,RJ
USR_1464,50,retired,xpress_credit,17269,763.0,11371.55,40,RJ
USR_1465,68,gig_worker,two_wheeler,33459,636.0,6359.05,12,WB
USR_1466,31,salaried,xpress_credit,107943,,8315.64,36,AP
USR_1467,26,gig_worker,xpress_credit,20409,799.0,13095.98,116,TN
USR_1468,33,self_employed,two_wheeler,152303,,82281.75,30,MH
USR_1469,51,salaried,xpress_credit,107693,,35760.31,32,KL
USR_1470,30,retired,xpress_power,51400,776.0,21912.29,98,TN
USR_1471,64,salaried,two_wheeler,118976,,6190.21,87,TN
USR_1472,32,self_employed,xpress_power,74541,,40027.86,81,UP
USR_1473,29,salaried,xpress_credit,33268,602.0,4578.3,34,AP
USR_1474,45,salaried,xpress_power,49609,,14963.8,84,DL
USR_1475,59,salaried,xpress_power,22771,846.0,4602.44,109,KL
USR_1476,35,self_employed,xpress_credit,164522,577.0,68695.61,109,WB
USR_1477,67,self_employed,xpress_power,99025,608.0,66549.22,103,DL
USR_1478,58,self_employed,xpress_credit,124579,836.0,56113.5,19,KL
USR_1479,21,retired,two_wheeler,23222,696.0,10341.65,35,KA
USR_1480,49,salaried,two_wheeler,140614,694.0,50089.76,29,GJ
USR_1481,23,salaried,xpress_power,21928,738.0,4191.35,55,KL
USR_1482,49,retired,two_wheeler,22186,,14569.41,110,RJ
USR_1483,26,gig_worker,xpress_power,19346,571.0,10134.83,72,UP
USR_1484,63,gig_worker,two_wheeler,14942,,10129.73,10,MH
USR_1485,43,farmer,xpress_power,6910,,3651.61,16,MH
USR_1486,58,student,two_wheeler,5800,805.0,2775.35,92,RJ
USR_1487,36,salaried,two_wheeler,70904,,10032.97,67,RJ
USR_1488,63,self_employed,xpress_credit,128458,588.0,69643.23,4,KL
USR_1489,33,salaried,xpress_power,21611,713.0,7782.86,109,WB
USR_1490,65,student,xpress_power,13072,732.0,5608.89,72,TN
USR_1491,44,salaried,xpress_credit,21862,818.0,11650.06,99,RJ
USR_1492,64,student,xpress_power,3309,,890.29,115,KL
USR_1493,56,self_employed,two_wheeler,153009,807.0,66173.61,25,MH
USR_1494,32,salaried,two_wheeler,76710,630.0,24615.23,115,DL
USR_1495,34,self_employed,xpress_power,181955,,124834.95,52,UP
USR_1496,50,gig_worker,two_wheeler,24830,759.0,16930.64,98,RJ
USR_1497,25,salaried,xpress_power,138573,654.0,67744.61,34,KL
USR_1498,50,self_employed,xpress_power,19808,,1302.5,78,WB
USR_1499,19,self_employed,xpress_credit,46080,826.0,24896.26,27,MH
USR_1500,19,gig_worker,two_wheeler,8362,,4969.24,56,RJ
USR_1501,55,salaried,two_wheeler,140416,733.0,63968.56,100,AP
USR_1502,58,salaried,xpress_power,114811,595.0,48066.31,88,GJ
USR_1503,24,salaried,xpress_credit,78308,,35724.08,78,KL
USR_1504,49,student,xpress_power,4331,820.0,1560.75,48,TN
USR_1505,69,salaried,xpress_credit,25967,,8626.79,73,TN
USR_1506,52,student,two_wheeler,12867,827.0,8299.99,49,AP
USR_1507,69,salaried,two_wheeler,31462,,11017.75,115,UP
USR_1508,26,salaried,xpress_power,96352,727.0,48008.66,75,DL
USR_1509,57,retired,xpress_power,30843,,9079.38,104,WB
USR_1510,56,farmer,two_wheeler,18672,562.0,8584.65,112,AP
USR_1511,18,self_employed,xpress_credit,146711,,101344.21,27,TN
USR_1512,36,salaried,two_wheeler,133294,,80405.88,112,TN
USR_1513,22,gig_worker,xpress_power,10631,788.0,728.19,85,DL
USR_1514,69,retired,xpress_credit,24407,771.0,15599.25,87,KL
USR_1515,46,salaried,xpress_power,93629,,10234.51,23,GJ
USR_1516,59,salaried,two_wheeler,43004,834.0,15371.25,113,KA
USR_1517,67,self_employed,xpress_credit,112208,,40164.19,6,WB
USR_1518,62,student,xpress_credit,10962,849.0,2945.13,19,KA
USR_1519,23,salaried,xpress_credit,36662,,25286.05,66,KA
USR_1520,67,gig_worker,xpress_power,25769,,11135.45,22,KA
USR_1521,63,salaried,two_wheeler,89474,,58340.21,20,RJ
USR_1522,52,retired,two_wheeler,10395,,6013.96,91,GJ
USR_1523,59,gig_worker,xpress_power,17860,831.0,7675.77,49,AP
USR_1524,59,student,xpress_power,7665,575.0,4513.19,77,KA
USR_1525,50,self_employed,xpress_credit,109655,,49609.07,54,UP
USR_1526,40,gig_worker,xpress_power,38028,602.0,26082.46,36,AP
USR_1527,34,self_employed,xpress_credit,26603,,15268.88,67,KL
USR_1528,47,self_employed,xpress_power,107869,562.0,27092.7,12,RJ
USR_1529,35,farmer,xpress_credit,12988,589.0,5141.59,98,AP
USR_1530,25,farmer,xpress_power,8892,598.0,1911.5,80,MH
USR_1531,66,self_employed,two_wheeler,13515,793.0,8340.14,94,RJ
USR_1532,30,gig_worker,two_wheeler,29330,,18950.14,14,MH
USR_1533,23,gig_worker,two_wheeler,11414,,4767.28,94,DL
USR_1534,53,gig_worker,xpress_power,17408,717.0,6192.47,25,TN
USR_1535,20,self_employed,two_wheeler,120373,,52919.4,19,KL
USR_1536,56,gig_worker,xpress_power,28128,577.0,8102.68,38,DL
USR_1537,33,salaried,xpress_credit,96662,,67507.19,47,KL
USR_1538,52,gig_worker,two_wheeler,34265,,19276.74,10,DL
USR_1539,65,salaried,xpress_power,116096,,29163.58,44,KL
USR_1540,49,salaried,xpress_power,104846,,42408.72,116,KL
USR_1541,51,salaried,xpress_power,99553,701.0,45497.38,97,AP
USR_1542,55,salaried,xpress_power,131779,759.0,29653.67,86,KL
USR_1543,60,salaried,xpress_power,58473,658.0,5676.24,68,MH
USR_1544,41,gig_worker,two_wheeler,29377,,5047.48,38,RJ
USR_1545,52,salaried,xpress_credit,69499,736.0,41360.74,114,UP
USR_1546,21,self_employed,two_wheeler,183795,,65570.57,34,WB
USR_1547,39,farmer,xpress_credit,21060,,10549.62,102,KA
USR_1548,49,student,xpress_power,8255,,2528.24,46,UP
USR_1549,58,gig_worker,two_wheeler,38806,,10194.83,74,UP
USR_1550,51,self_employed,xpress_power,80453,686.0,26228.5,37,DL
USR_1551,31,student,xpress_credit,3565,660.0,593.31,96,RJ
USR_1552,24,salaried,xpress_power,122026,733.0,60246.58,51,AP
USR_1553,71,salaried,two_wheeler,63634,,23335.37,116,RJ
USR_1554,36,salaried,two_wheeler,146506,,65084.09,58,TN
USR_1555,25,salaried,xpress_power,50481,805.0,27040.81,22,WB
USR_1556,57,farmer,two_wheeler,10526,,951.36,73,MH
USR_1557,41,retired,two_wheeler,28615,830.0,11773.28,63,GJ
USR_1558,62,gig_worker,two_wheeler,25093,,9967.53,6,WB
USR_1559,44,salaried,xpress_credit,119997,739.0,11538.24,117,KL
USR_1560,47,salaried,two_wheeler,106860,,71545.14,52,KL
USR_1561,46,student,two_wheeler,6217,689.0,2785.95,116,KA
USR_1562,66,salaried,xpress_credit,37995,,25437.55,23,MH
USR_1563,26,salaried,xpress_credit,105450,768.0,49791.57,100,RJ
USR_1564,29,salaried,two_wheeler,104590,697.0,5829.92,95,UP
USR_1565,48,salaried,two_wheeler,92605,740.0,30758.4,22,KL
USR_1566,33,gig_worker,xpress_credit,35097,,6884.94,56,MH
USR_1567,63,gig_worker,xpress_credit,14227,620.0,8982.2,2,KL
USR_1568,34,salaried,two_wheeler,67275,,38463.76,103,KL
USR_1569,47,student,xpress_credit,10180,,1725.69,100,KA
USR_1570,19,salaried,xpress_power,27857,,13367.11,77,MH
USR_1571,67,gig_worker,xpress_power,17566,,4376.11,55,WB
USR_1572,46,salaried,xpress_credit,49404,567.0,8018.92,68,TN
USR_1573,31,salaried,xpress_power,121759,,72422.68,86,DL
USR_1574,71,farmer,xpress_power,21484,565.0,6217.51,116,MH
USR_1575,45,self_employed,xpress_credit,165752,,90666.7,43,KA
USR_1576,18,gig_worker,xpress_credit,11783,827.0,7416.75,19,GJ
USR_1577,42,salaried,two_wheeler,62940,798.0,26431.15,101,RJ
USR_1578,64,gig_worker,xpress_credit,9404,559.0,4933.89,78,MH
USR_1579,19,self_employed,xpress_power,76252,,7270.02,86,TN
USR_1580,40,retired,xpress_credit,12246,,6570.8,92,TN
USR_1581,36,farmer,two_wheeler,26784,608.0,7482.65,104,KA
USR_1582,39,gig_worker,xpress_power,22677,,13614.57,88,AP
USR_1583,71,gig_worker,xpress_power,36173,794.0,3488.65,96,GJ
USR_1584,45,student,xpress_credit,14441,566.0,9940.16,48,TN
USR_1585,22,salaried,two_wheeler,63786,,30527.59,103,RJ
USR_1586,44,salaried,two_wheeler,107529,,19035.29,111,WB
USR_1587,32,salaried,xpress_power,84407,825.0,52930.09,88,MH
USR_1588,51,salaried,xpress_power,72788,838.0,33635.37,9,RJ
USR_1589,33,student,xpress_power,8930,,5418.45,13,KA
USR_1590,41,self_employed,xpress_power,139587,,62445.12,97,DL
USR_1591,59,gig_worker,xpress_credit,10780,,6685.22,103,WB
USR_1592,65,self_employed,two_wheeler,88591,793.0,41936.19,65,UP
USR_1593,34,salaried,xpress_credit,130481,822.0,22302.09,85,KL
USR_1594,70,salaried,xpress_power,133632,630.0,57717.69,70,AP
USR_1595,43,gig_worker,xpress_power,26168,836.0,4748.91,94,RJ
USR_1596,65,farmer,xpress_credit,10651,849.0,1934.26,95,TN
USR_1597,51,salaried,two_wheeler,111319,847.0,51338.72,73,MH
USR_1598,37,salaried,two_wheeler,109266,,36234.02,64,RJ
USR_1599,22,farmer,two_wheeler,16385,731.0,4533.02,46,KL
USR_1600,22,salaried,xpress_credit,133384,789.0,88788.39,111,KA
USR_1601,56,self_employed,xpress_credit,42286,743.0,23459.6,11,KL
