user_id,income_regularity,spending_consistency,bill_payment_ratio,savings_rate,emi_burden_ratio,upi_activity_volume,rent_payment_regularity,cash_withdrawal_ratio,TARGET,age,monthly_income,cibil_score,employment_type,loan_type,existing_emi,account_age_months
USR_0482,0.4075,0.4051,1.0,0.4494,0.1177,4.0,0.7113,0.0473,0,30,73692,652.0,salaried,xpress_power,23767.63,113
USR_1069,0.0,0.2917,1.0,0.2426,0.13,3.5,0.6121,0.0926,0,28,137640,628.0,salaried,two_wheeler,28775.73,11
USR_0507,0.0,0.6241,1.0,-0.3674,0.477,5.0,0.5978,0.2361,0,60,32216,,gig_worker,xpress_credit,19795.67,11
USR_1238,0.58,0.5529,1.0,-0.0873,0.5927,8.0,0.7512,0.1079,0,36,50050,,salaried,xpress_credit,35025.49,24
USR_1862,0.1742,0.7772,0.875,-1.0,0.4259,7.8333,0.8213,0.0985,1,70,11756,,gig_worker,xpress_credit,7382.74,59
USR_1990,0.645,0.3884,0.875,-0.3141,0.0297,6.8333,0.7743,0.3147,0,55,10891,,self_employed,xpress_power,807.72,1
USR_1477,0.2968,0.1586,0.8333,0.6378,0.1873,2.8571,0.8075,0.025,0,67,99025,608.0,self_employed,xpress_power,66549.22,103
USR_1867,0.1501,0.5392,0.7143,-0.0893,0.5183,9.6667,0.7519,0.0857,1,36,56247,,salaried,two_wheeler,22615.06,19
USR_1456,0.6083,0.5202,1.0,0.714,0.0623,3.6667,0.9954,0.1493,0,65,139494,649.0,salaried,xpress_credit,8330.23,65
USR_0312,0.2619,0.1034,0.75,0.4479,0.1599,3.0,0.7294,0.0606,0,65,148043,812.0,self_employed,xpress_power,66435.41,109
USR_0963,0.0,0.1725,1.0,-0.3019,0.2619,3.6,0.7659,0.0833,0,29,72378,,salaried,xpress_credit,16760.89,83
USR_0406,0.6956,0.4393,0.8,0.5919,0.0581,5.6667,0.6467,0.2183,0,22,71215,,self_employed,xpress_credit,13993.59,108
USR_1331,0.6715,0.6516,1.0,-0.407,0.51,7.0,0.7741,0.0318,1,69,30939,670.0,retired,xpress_power,18683.94,70
USR_1650,0.3771,0.3779,1.0,-0.2043,0.1404,3.8333,0.7416,0.1273,0,23,18382,639.0,self_employed,xpress_power,9141.61,10
USR_0310,0.0,0.7341,0.6,-1.0,0.8446,3.5,0.7713,0.0,1,56,42658,,retired,two_wheeler,28875.62,12
USR_0227,0.9335,0.5911,1.0,0.7946,0.0619,2.5,0.5,0.0647,0,30,147084,706.0,self_employed,xpress_credit,84127.17,35
USR_1858,0.2143,0.5875,0.75,0.1491,0.4693,9.6667,0.7838,0.025,0,54,118621,,self_employed,xpress_power,73197.29,55
USR_0711,0.3306,0.6112,0.8462,-0.2089,0.3536,8.2857,0.7318,0.1794,0,61,31709,645.0,retired,xpress_credit,15832.63,10
USR_1944,0.0,0.2859,1.0,-1.0,0.9356,3.3333,0.6494,0.0837,1,20,129540,,salaried,two_wheeler,54097.74,1
USR_1384,0.0,0.434,1.0,0.4707,0.1707,5.0,0.6094,0.0166,0,70,105810,,salaried,two_wheeler,13094.82,25
USR_1786,0.3274,0.7292,1.0,-1.0,0.0839,5.0,0.816,0.3874,0,54,4003,645.0,student,xpress_power,743.54,7
USR_0149,0.05,0.6345,0.5833,-1.0,0.2871,6.5,0.8337,0.1113,1,27,10982,629.0,student,xpress_credit,6780.45,8
USR_1555,0.0,0.533,1.0,-0.1952,0.6494,8.0,0.6903,0.1183,0,25,50481,805.0,salaried,xpress_power,27040.81,22
USR_1957,0.1779,0.5649,0.7222,0.4735,0.2606,10.1667,0.761,0.0113,0,46,192018,,self_employed,two_wheeler,63402.39,75
USR_0926,0.0,0.6056,1.0,0.4489,0.334,3.6667,0.7968,0.0397,0,27,163373,,self_employed,two_wheeler,57233.74,48
USR_0943,0.3312,0.3003,0.75,0.5305,0.126,3.6667,0.6991,0.1001,0,50,187833,819.0,self_employed,two_wheeler,34951.3,77
USR_0837,0.2185,0.206,1.0,-1.0,0.7481,5.7143,0.7051,0.0368,1,54,22224,,retired,xpress_credit,14949.67,116
USR_0576,0.2513,0.5886,0.8889,0.3644,0.2901,6.1667,0.8439,0.0888,0,37,83207,,salaried,xpress_credit,57074.23,4
USR_0558,0.2623,0.4211,0.6667,0.4792,0.1872,2.5,0.5946,0.0803,0,22,175556,,self_employed,xpress_credit,33277.05,73
USR_1236,0.5155,0.5078,0.7,-1.0,0.1633,5.8571,0.6953,0.233,1,67,3416,,student,two_wheeler,1794.4,72
USR_1361,0.6439,0.296,1.0,0.3422,0.2435,2.6667,0.5,0.0772,0,53,38016,659.0,retired,xpress_credit,14283.67,86
USR_1348,0.5877,0.6193,1.0,0.3066,0.0819,7.1667,0.8109,0.2464,0,67,26103,,farmer,two_wheeler,6834.51,48
USR_1162,0.2737,0.3819,0.7143,-1.0,0.1479,2.6667,0.5,0.0926,1,60,14023,693.0,self_employed,two_wheeler,1004.89,45
USR_1443,0.0512,0.1382,0.8,0.2856,0.2077,3.0,0.5743,0.0849,0,21,97211,740.0,self_employed,xpress_power,48330.96,54
USR_0287,0.2565,0.4789,0.7,-0.1008,0.2242,9.6667,0.7089,0.2224,0,21,11643,803.0,farmer,xpress_power,4264.7,30
USR_1605,0.5712,0.5314,0.6,-0.675,0.4127,3.3333,0.6536,0.1872,1,54,9541,812.0,student,xpress_credit,5996.09,85
USR_1058,0.6168,0.5059,0.8333,0.3922,0.174,4.5714,0.7267,0.0941,0,38,153710,,self_employed,xpress_credit,29572.03,109
USR_0599,0.2622,0.2805,0.8,0.2229,0.0409,4.3333,0.8134,0.176,0,59,33707,845.0,gig_worker,xpress_credit,3728.89,75
USR_0933,0.0,0.396,1.0,-0.8611,1.0,4.8571,0.8544,0.0684,1,54,147314,,salaried,xpress_credit,84811.56,17
USR_1462,0.4028,0.5722,0.8,0.471,0.2684,6.3333,0.6984,0.0421,0,56,149476,,salaried,xpress_power,57689.35,83
USR_1638,0.0,0.8692,1.0,-1.0,0.3336,6.8333,0.7199,0.2598,1,62,25952,713.0,gig_worker,two_wheeler,8421.16,40
USR_1588,0.0329,0.318,1.0,0.0075,0.5964,5.0,0.5,0.0832,0,51,72788,838.0,salaried,xpress_power,33635.37,9
USR_1041,0.1251,0.4595,0.8125,-0.0598,0.5977,9.0,0.7891,0.0323,0,18,81188,,salaried,xpress_credit,56004.24,33
USR_1231,0.3689,0.4231,1.0,-0.0141,0.4104,6.4286,0.7374,0.1167,0,26,19268,,gig_worker,two_wheeler,10535.09,115
USR_0807,0.349,0.2612,0.8,0.6587,0.0572,4.3333,0.6747,0.0997,0,30,76381,807.0,self_employed,xpress_credit,4306.96,52
USR_0905,0.0,0.2413,0.5714,0.0832,0.4188,5.5,0.8728,0.0973,0,56,107259,,salaried,xpress_power,31575.04,79
USR_1680,0.3738,0.5737,0.5,0.1282,0.4537,5.3333,0.7242,0.0222,0,52,132632,705.0,salaried,xpress_credit,55411.22,8
USR_1205,0.3989,0.1854,1.0,0.6866,0.0163,4.0,0.803,0.0758,0,38,121654,,self_employed,xpress_credit,6101.91,45
USR_0768,0.3532,0.8298,0.8235,0.2899,0.107,8.8333,0.6682,0.0944,0,55,33830,,salaried,xpress_power,6166.1,118
USR_0610,0.4901,0.553,1.0,0.066,0.1299,5.6667,0.8767,0.1797,0,29,35789,,gig_worker,two_wheeler,4920.08,44
USR_1993,0.4513,0.6552,0.8889,0.2386,0.3513,7.0,0.6916,0.0381,0,70,25105,781.0,farmer,xpress_credit,16514.06,77
USR_1565,0.214,0.663,1.0,-0.92,0.9977,2.3333,0.7673,0.0958,1,48,92605,740.0,salaried,two_wheeler,30758.4,22
USR_1423,0.4715,0.4312,0.7143,-1.0,0.2048,3.3333,0.6958,0.1818,1,56,6446,742.0,student,xpress_credit,3884.84,101
USR_1011,0.3523,0.4865,0.7895,-0.5158,0.0779,8.3333,0.7315,0.3094,0,59,17972,,gig_worker,two_wheeler,1938.39,53
USR_0494,0.1892,0.6675,0.8696,-0.8393,0.5328,8.1667,0.7279,0.0818,0,25,31999,643.0,salaried,two_wheeler,19667.09,10
USR_1321,0.1832,0.4012,0.8462,0.3079,0.2018,6.0,0.7332,0.0911,0,40,132373,652.0,salaried,xpress_credit,21359.83,63
USR_0278,0.1399,0.0,1.0,0.5003,0.1145,2.5,0.8273,0.1701,0,38,134246,637.0,salaried,two_wheeler,36588.66,22
USR_1847,0.2875,0.4092,0.8333,-0.7472,0.0583,3.8571,0.7256,0.2853,0,41,11900,815.0,farmer,xpress_credit,715.75,100
USR_0359,0.0,0.3941,0.5,-0.3544,0.905,2.8333,0.8792,0.0673,1,70,163124,745.0,self_employed,xpress_credit,113641.59,73
USR_1111,0.1994,0.3749,0.75,0.3758,0.0752,2.6667,0.9728,0.4405,0,43,26136,,salaried,xpress_credit,4465.52,16
USR_0237,0.4852,0.6618,1.0,-1.0,0.2811,6.3333,0.6794,0.2634,0,62,22323,685.0,self_employed,xpress_credit,6440.66,70
USR_0552,0.1698,0.298,0.8889,-0.7188,0.5983,7.8571,0.8295,0.1142,1,66,23641,689.0,gig_worker,xpress_power,15153.03,87
USR_1868,0.4605,0.6641,0.9231,-1.0,0.6142,9.6667,0.7075,0.1122,1,43,12967,773.0,student,xpress_credit,7580.18,3
USR_1813,0.4635,0.6032,0.75,0.4633,0.2521,6.5,0.6468,0.1101,0,68,38792,,gig_worker,xpress_credit,19148.17,1
USR_0209,0.0571,0.7105,0.6667,0.5994,0.0725,5.3333,0.7007,0.0498,0,37,164571,833.0,self_employed,xpress_credit,12151.33,37
USR_1387,0.6088,0.5377,0.8571,-1.0,1.0,2.3333,0.7519,0.0942,1,32,42690,598.0,salaried,two_wheeler,7081.0,9
USR_1561,0.4327,0.3795,0.5,-0.2749,0.1108,8.0,0.6915,0.2228,0,46,6217,689.0,student,two_wheeler,2785.95,116
USR_0059,0.3616,0.5076,0.8,0.5361,0.2278,5.4286,0.7325,0.0619,0,27,53756,,salaried,two_wheeler,17105.24,82
USR_0632,0.0,0.1841,0.5714,-1.0,0.3918,2.8333,0.5,0.1082,1,34,16921,738.0,gig_worker,xpress_power,7192.07,24
USR_1962,0.3212,0.7673,0.9167,0.138,0.1344,9.8571,0.7691,0.1654,0,38,26839,744.0,gig_worker,xpress_power,5712.16,18
USR_1860,0.0,0.4004,0.75,-0.4784,0.3065,1.8333,0.8096,0.1189,1,48,111150,579.0,self_employed,xpress_power,19213.51,68
USR_1817,0.716,0.5007,0.85,-0.8555,0.0923,8.0,0.7741,0.093,0,34,3073,,student,xpress_power,1862.67,25
USR_0364,0.687,0.5665,0.5556,0.3297,0.2758,8.0,0.7242,0.0626,0,64,154355,,self_employed,xpress_power,37866.08,86
USR_0506,0.4349,0.7524,0.6364,0.3381,0.3717,9.6667,0.7948,0.0382,0,20,106393,,self_employed,two_wheeler,49463.11,19
USR_1166,0.4283,0.4631,1.0,-0.892,0.4992,5.5,0.7345,0.1014,1,21,22961,,gig_worker,two_wheeler,14461.95,66
USR_1122,0.3577,0.807,0.5556,0.253,0.1472,7.5,0.6937,0.1609,0,60,36083,,gig_worker,xpress_power,11053.01,9
USR_1630,0.4811,0.4895,1.0,0.0744,0.1579,7.8333,0.6999,0.0827,0,23,60266,740.0,salaried,xpress_credit,5063.95,79
USR_1217,0.0607,0.5144,0.7,0.1718,0.4248,7.5,0.7604,0.1207,0,63,98391,815.0,salaried,two_wheeler,56775.37,7
USR_1152,0.6313,0.2736,0.7143,0.8116,0.0303,3.8571,0.9774,0.1364,0,71,124084,712.0,salaried,xpress_credit,8280.44,83
USR_1125,0.1215,0.4525,1.0,-0.1483,0.3316,2.8333,0.8137,0.2299,0,71,40020,,self_employed,xpress_power,17094.48,33
USR_1595,0.1812,0.6832,0.7,0.3947,0.1001,7.3333,0.7462,0.1544,0,43,26168,836.0,gig_worker,xpress_power,4748.91,94
USR_0119,0.5246,0.5114,0.7273,0.0632,0.0324,8.6667,0.6954,0.1311,0,59,12196,,farmer,two_wheeler,1436.21,41
USR_1250,0.1599,0.3224,0.8333,-0.3452,0.0822,3.1667,0.7164,0.1865,0,37,12916,691.0,student,two_wheeler,7854.7,14
USR_1994,0.0714,0.7543,0.8571,-0.8581,0.6045,5.0,0.6284,0.0586,1,25,23289,739.0,farmer,xpress_credit,7758.6,35
USR_0523,0.2797,0.5125,1.0,0.2218,0.2677,8.4286,0.7651,0.1189,0,45,54254,,retired,xpress_credit,14796.12,88
USR_0514,0.4025,0.6004,1.0,0.4976,0.2098,8.3333,0.8841,0.052,0,45,149327,,salaried,xpress_power,63045.07,102
USR_0082,0.2459,0.4852,0.6,0.6715,0.0453,9.1667,0.654,0.1158,0,22,140917,804.0,salaried,xpress_power,9682.23,79
USR_0916,0.276,0.5838,1.0,0.4998,0.1867,3.5714,0.6714,0.0692,0,35,146627,748.0,salaried,xpress_power,45695.15,34
USR_1019,0.5211,0.3625,0.6667,0.5777,0.2116,7.0,0.6479,0.0,0,71,128319,681.0,salaried,two_wheeler,45240.98,10
USR_0381,0.1956,0.5028,0.5,-1.0,0.9461,5.1667,0.85,0.0965,1,43,25350,,salaried,xpress_power,16578.86,55
USR_1030,0.0,0.4012,1.0,-1.0,1.0,3.7143,0.8244,0.0412,1,64,124264,,salaried,xpress_power,72397.31,16
USR_1689,0.441,0.637,0.8462,-1.0,0.1092,7.1667,0.6481,0.1576,1,53,6358,,student,two_wheeler,2854.95,74
USR_0085,0.5131,0.3506,0.8,0.3807,0.2103,6.5,0.7968,0.1165,0,47,85390,,salaried,xpress_credit,29764.86,17
USR_1678,0.451,0.358,0.5833,0.5566,0.0325,5.2857,0.6051,0.2163,0,32,36584,741.0,salaried,two_wheeler,2939.66,105
USR_0330,0.0,0.1713,0.8571,0.5881,0.106,4.6667,0.739,0.0722,0,64,145565,713.0,self_employed,xpress_credit,16412.08,30
USR_0007,0.5599,0.5099,1.0,-1.0,0.2244,5.1667,0.7867,0.257,0,61,6152,,student,xpress_credit,2956.89,2
USR_0746,0.0,0.3475,0.5,-0.9187,0.8162,3.0,0.8086,0.0301,1,27,38331,,salaried,xpress_credit,23243.95,114
USR_1554,0.6025,0.1763,1.0,0.7333,0.1082,2.6667,0.7426,0.0663,0,36,146506,,salaried,two_wheeler,65084.09,58
USR_0915,0.0302,0.463,0.6667,0.4994,0.1833,3.5,0.5,0.1491,0,41,147385,,salaried,xpress_power,22299.87,65
USR_0874,0.587,0.5986,0.9444,-0.0157,0.649,8.3333,0.6105,0.0598,1,55,86407,741.0,self_employed,xpress_credit,37222.01,67
USR_0452,0.4912,0.5142,0.875,-1.0,0.0638,5.1667,0.677,0.2499,1,43,4518,590.0,student,two_wheeler,496.27,108
USR_0491,0.536,0.4318,1.0,0.6086,0.1435,2.8333,0.5,0.1762,0,34,78972,,salaried,xpress_power,12668.9,9
USR_1481,0.3249,0.3814,0.6111,-0.3714,0.1705,6.6667,0.7573,0.1297,0,23,21928,738.0,salaried,xpress_power,4191.35,55
USR_0288,0.6144,0.5639,0.8,-0.2692,0.5978,9.1667,0.7347,0.027,0,35,120384,658.0,self_employed,two_wheeler,64387.55,58
USR_0949,0.6638,0.6208,0.9,0.1559,0.1453,9.5,0.8036,0.0496,0,55,31139,628.0,gig_worker,xpress_credit,5587.96,42
USR_1986,0.5235,0.5083,0.7778,-1.0,0.2586,2.8333,0.7053,0.2079,0,54,18376,800.0,salaried,xpress_power,6245.59,59
USR_1369,0.17,0.7451,1.0,0.2918,0.2645,3.8333,0.6051,0.0293,0,44,88432,,salaried,xpress_credit,43933.32,79
USR_1147,0.6036,0.2899,0.75,0.5541,0.0393,4.5,0.6494,0.0648,0,43,60278,830.0,salaried,two_wheeler,4833.2,61
USR_0706,0.5702,0.137,1.0,0.2998,0.4089,2.6667,0.8009,0.0792,0,68,87104,,salaried,xpress_power,60620.86,38
USR_1727,0.5753,0.785,0.8333,0.5367,0.1353,7.5,0.6898,0.11,0,45,109152,,self_employed,xpress_power,41261.38,63
USR_1702,0.3237,0.627,0.7143,0.3516,0.0968,10.6667,0.6927,0.1078,0,28,129746,754.0,self_employed,xpress_credit,25291.83,109
USR_1629,0.0,0.669,0.75,-0.7654,0.8053,3.5,0.5619,0.0265,1,44,97702,820.0,salaried,two_wheeler,37771.54,39
USR_1600,0.0635,0.6949,0.6,0.2972,0.4217,9.1667,0.6566,0.0681,0,22,133384,789.0,salaried,xpress_credit,88788.39,111
USR_1539,0.7529,0.7324,1.0,0.4943,0.121,4.3333,0.7474,0.0867,0,65,116096,,salaried,xpress_power,29163.58,44
USR_1406,0.2446,0.4573,0.8,0.164,0.2562,9.8333,0.7565,0.0625,0,63,176052,614.0,self_employed,xpress_power,41783.79,101
USR_1651,0.5844,0.1388,0.6667,0.6944,0.0459,4.2857,0.8406,0.1079,0,40,91046,627.0,self_employed,xpress_credit,5748.77,96
USR_0328,0.4838,0.5786,0.8889,0.076,0.5389,7.2857,0.7748,0.0554,0,66,76709,,salaried,two_wheeler,52338.9,3
USR_0443,0.347,0.5454,0.7857,-0.9797,0.1889,6.6667,0.7912,0.3208,0,60,16481,556.0,salaried,two_wheeler,4175.64,119
USR_0775,0.9541,0.3422,0.6667,0.0121,0.4118,1.8333,0.8956,0.0193,0,48,124934,765.0,salaried,xpress_power,44160.52,90
USR_1088,0.4223,0.6686,1.0,0.1272,0.1169,9.0,0.7849,0.1515,0,38,35344,703.0,salaried,two_wheeler,6295.44,58
USR_1221,0.0,0.5246,1.0,0.2562,0.1534,3.7143,0.8261,0.1232,0,49,92108,635.0,salaried,xpress_power,13745.07,81
USR_1636,0.3205,0.4942,1.0,0.5241,0.2044,3.8333,0.6647,0.1387,0,61,77931,738.0,salaried,xpress_power,39982.98,34
USR_0178,0.7277,0.7245,0.75,-0.9933,0.6992,8.1667,0.7647,0.1721,1,27,24077,,salaried,two_wheeler,16439.0,29
USR_1323,0.1656,0.4151,0.9167,-0.0966,0.4793,7.7143,0.796,0.0194,0,50,96478,,self_employed,two_wheeler,63098.51,40
USR_0705,0.2287,0.341,0.8,0.2563,0.2758,5.6667,0.7085,0.109,0,39,47574,571.0,salaried,xpress_power,32605.91,29
USR_0087,0.4219,0.7343,0.6667,0.4578,0.2366,6.8333,0.5924,0.0398,0,60,147326,644.0,self_employed,xpress_credit,45699.84,16
USR_1884,0.4374,0.6237,0.75,-0.6439,0.4322,6.3333,0.7544,0.1352,1,44,19643,769.0,gig_worker,two_wheeler,13588.13,9
USR_1948,0.0,0.2783,0.6,-0.5784,0.3406,3.7143,0.9118,0.394,1,40,20308,,gig_worker,xpress_power,8591.18,34
USR_0458,0.3258,0.3307,0.8571,-0.0075,0.2507,3.1667,0.5456,0.2485,0,65,28485,793.0,retired,xpress_credit,15280.77,25
USR_1829,0.3903,0.4415,0.7273,0.2874,0.2114,8.6667,0.7688,0.22,0,63,38908,738.0,salaried,xpress_credit,13589.69,23
USR_0055,0.1633,0.7644,1.0,-0.3912,0.2053,6.0,0.8093,0.1775,0,37,34144,650.0,gig_worker,two_wheeler,15599.05,65
USR_1502,0.5325,0.4003,0.8462,0.22,0.3315,4.8333,0.7316,0.0044,0,58,114811,595.0,salaried,xpress_power,48066.31,88
USR_0644,0.3756,0.5472,0.9375,0.5667,0.094,6.8333,0.7451,0.0876,0,70,87242,672.0,self_employed,xpress_credit,13626.19,83
USR_0678,0.0,0.3995,0.5714,0.503,0.1662,5.3333,0.7026,0.0378,0,23,92506,763.0,salaried,two_wheeler,28997.07,83
USR_0222,0.7436,0.3533,0.8333,-0.0354,0.3824,6.4286,0.7813,0.0924,0,46,36144,,gig_worker,xpress_power,15984.38,110
USR_0114,0.7059,0.514,0.6,-0.5875,0.3186,7.5,0.7761,0.1311,0,19,21946,843.0,gig_worker,xpress_power,8750.15,47
USR_0983,0.1642,0.856,0.75,0.3215,0.0693,9.5,0.7642,0.1462,0,50,43480,802.0,retired,xpress_power,4587.65,60
USR_1229,0.3964,0.4985,0.5714,0.0177,0.0384,6.1429,0.7507,0.277,0,59,15252,713.0,gig_worker,two_wheeler,1465.65,69
USR_1000,0.3603,0.4109,1.0,0.2658,0.091,4.8333,0.9716,0.2534,0,42,38549,609.0,self_employed,two_wheeler,3510.75,97
USR_0175,0.9308,0.6653,1.0,0.185,0.2413,8.6667,0.7666,0.1332,0,63,138232,712.0,self_employed,two_wheeler,18452.82,83
USR_0782,0.5204,0.4399,1.0,0.2508,0.3192,9.2857,0.6891,0.0822,0,27,81917,,salaried,xpress_credit,55287.38,78
USR_0590,0.5378,0.635,0.6667,0.05,0.2336,8.3333,0.8004,0.1082,0,53,49876,579.0,retired,xpress_power,15199.31,87
USR_1560,0.0707,0.2867,0.875,-0.7409,0.8038,4.1667,0.8119,0.0282,1,47,106860,,salaried,two_wheeler,71545.14,52
USR_0019,0.0786,0.2819,1.0,0.1945,0.2604,4.1667,0.8079,0.0879,0,45,135117,,self_employed,xpress_power,33523.58,70
USR_0424,0.1133,0.5736,0.8,0.5315,0.2049,6.3333,0.7876,0.0433,0,38,123946,589.0,salaried,xpress_credit,38499.13,78
USR_1344,0.0,0.5455,0.6667,0.5007,0.3132,7.5,0.9288,0.0633,0,22,130064,570.0,salaried,xpress_credit,38534.92,18
USR_0286,0.185,0.1037,0.8889,0.3327,0.2063,6.6667,0.8951,0.0628,0,57,134654,569.0,salaried,xpress_power,41946.42,71
USR_1584,0.5248,0.4789,0.6667,-0.6005,0.1537,5.3333,0.6911,0.1581,0,45,14441,566.0,student,xpress_credit,9940.16,48
USR_0429,0.3517,0.2086,1.0,0.5204,0.0844,4.7143,0.758,0.1098,0,27,127230,728.0,salaried,xpress_power,10653.68,68
USR_1510,0.5094,0.6781,1.0,0.2862,0.2491,8.6667,0.6786,0.1728,0,56,18672,562.0,farmer,two_wheeler,8584.65,112
USR_1319,0.188,0.5835,0.8,0.0955,0.3359,6.5,0.6232,0.2,0,48,49364,,salaried,xpress_credit,19380.11,95
USR_0670,0.2453,0.5735,1.0,-0.3748,0.2814,5.1667,0.7651,0.1223,0,35,34355,564.0,gig_worker,xpress_power,10369.83,40
USR_0032,0.2339,0.6126,1.0,-1.0,0.0597,4.6667,0.6926,0.1869,0,46,19969,,gig_worker,two_wheeler,1233.07,14
USR_0941,0.3317,0.4337,0.625,-0.8788,0.291,9.8333,0.7284,0.1887,1,56,13471,841.0,student,xpress_power,8102.99,44
USR_0723,0.4938,0.4472,0.8571,0.0655,0.0625,9.1429,0.8358,0.1646,0,54,12533,822.0,student,two_wheeler,1943.89,112
USR_0995,0.0782,0.6711,0.6429,0.037,0.4915,10.6667,0.7662,0.0478,0,24,124212,674.0,self_employed,xpress_power,54335.49,90
USR_0215,0.3031,0.585,1.0,0.1418,0.3986,6.5,0.8786,0.1713,0,25,25225,554.0,salaried,xpress_credit,17056.53,47
USR_0814,0.7348,0.7124,0.9286,0.7179,0.0465,10.6667,0.6979,0.1722,0,19,117399,,salaried,xpress_credit,8827.47,72
USR_0327,0.363,0.7144,1.0,-0.4437,0.4264,5.0,0.7543,0.1368,0,55,17659,,salaried,xpress_credit,10092.65,84
USR_0561,0.6018,0.7166,0.6667,0.495,0.3326,8.1667,0.6164,0.0282,0,48,147659,798.0,salaried,xpress_power,62823.09,54
USR_1113,0.2922,0.8657,1.0,0.1588,0.287,10.1667,0.7366,0.0739,0,26,134121,791.0,self_employed,xpress_power,37641.02,3
USR_0701,0.1361,0.6917,0.9,-0.2252,0.1237,5.5,0.6637,0.265,0,71,15050,620.0,farmer,xpress_power,5479.72,106
USR_1579,0.2612,0.5141,0.6364,0.568,0.0602,8.5,0.7065,0.1301,0,19,76252,,self_employed,xpress_power,7270.02,86
USR_1190,0.5927,0.4659,1.0,0.0471,0.105,7.2857,0.6818,0.1307,0,23,28971,,gig_worker,xpress_credit,6153.58,32
USR_0342,0.0807,0.428,0.8571,-0.4237,0.7445,3.1429,0.8741,0.0688,1,66,73557,844.0,salaried,two_wheeler,42051.12,49
USR_0630,0.5044,0.5485,0.6667,-1.0,0.3038,4.0,0.8906,0.3406,1,40,18064,687.0,gig_worker,two_wheeler,3985.02,112
USR_0148,0.0584,0.4296,0.7143,-0.4596,0.6343,5.1667,0.9048,0.0699,1,51,38051,,salaried,xpress_credit,25698.28,17
USR_1310,0.7699,0.624,0.6667,-0.7273,0.2891,7.0,0.8068,0.1991,0,41,14655,568.0,student,two_wheeler,6524.0,46
USR_0361,0.1814,0.7021,1.0,0.4051,0.2467,3.3333,0.6922,0.0225,0,22,149308,,salaried,two_wheeler,81408.12,87
USR_0084,0.2312,0.3795,1.0,-0.5167,0.6763,1.6667,0.8701,0.0139,1,51,40934,,salaried,xpress_power,14044.12,79
USR_0049,0.0,0.1706,1.0,0.4683,0.2383,3.0,0.9547,0.0831,0,62,129548,,salaried,xpress_credit,43163.76,93
USR_0469,0.4113,0.6356,0.6667,0.2586,0.2952,7.5,0.7636,0.1572,0,18,50842,682.0,salaried,two_wheeler,28534.54,92
USR_0156,0.6397,0.5656,1.0,0.0331,0.1755,8.5,0.7721,0.1607,0,32,19779,759.0,gig_worker,two_wheeler,7676.41,109
USR_0773,0.0,0.7113,0.9412,0.146,0.4208,7.3333,0.6546,0.018,0,43,142536,,salaried,xpress_credit,33282.73,68
USR_1240,0.5389,0.5439,0.8333,0.0626,0.2016,8.8571,0.7303,0.1046,0,31,21869,756.0,salaried,two_wheeler,8742.99,114
USR_1201,0.1735,0.7147,0.5455,-0.3655,0.0872,6.6667,0.7792,0.2747,0,21,19436,808.0,retired,xpress_power,2020.86,60
USR_1403,0.1164,0.4756,0.7778,-0.8685,0.0469,3.8333,0.6935,0.2076,1,35,17481,787.0,gig_worker,xpress_credit,2991.1,16
USR_1203,0.2154,0.6414,0.6,0.3857,0.197,6.8333,0.7148,0.0569,0,27,85649,591.0,salaried,xpress_power,41213.07,22
USR_1631,0.8169,0.7264,0.6,0.4465,0.1171,8.5,0.5593,0.2231,0,27,61698,,salaried,xpress_credit,6778.35,58
USR_0501,0.3758,0.0915,1.0,0.4247,0.2612,7.8333,0.6914,0.046,0,67,100679,781.0,salaried,xpress_credit,53213.76,71
USR_1765,0.0,0.4372,1.0,-0.0973,0.5528,2.5,0.8177,0.056,0,21,136347,573.0,salaried,xpress_credit,65581.68,101
USR_0180,0.4116,0.6348,0.8667,-0.4396,0.2824,10.5,0.7244,0.177,1,64,18025,,farmer,two_wheeler,12583.81,81
USR_1048,0.441,0.6226,0.5556,0.2513,0.1063,8.0,0.6769,0.2369,0,27,19915,642.0,farmer,xpress_credit,3359.79,63
USR_1756,0.3941,0.7294,0.8,-0.1768,0.0916,5.1667,0.7913,0.1909,0,63,28057,702.0,farmer,xpress_power,3184.67,74
USR_0951,0.4471,0.6866,1.0,0.5472,0.2321,5.5,0.923,0.0466,0,60,190449,759.0,self_employed,xpress_credit,57460.35,89
USR_1317,0.2892,0.6204,0.9375,-0.2785,0.5565,7.0,0.6898,0.0839,1,29,28170,,self_employed,xpress_power,13090.66,8
USR_1620,0.6593,0.6599,0.5,-0.746,0.2257,3.2857,0.8014,0.1293,1,30,14513,,gig_worker,xpress_credit,8319.68,99
USR_0529,0.2107,0.5621,0.625,0.2961,0.2692,4.5,0.7116,0.0503,0,29,129091,597.0,salaried,xpress_power,40589.2,55
USR_0347,0.0249,0.7196,0.8,-0.1392,0.7255,6.3333,0.7897,0.0739,0,35,53211,633.0,salaried,xpress_credit,33800.1,76
USR_1388,0.4058,0.187,1.0,-0.1791,0.6366,7.5714,0.7411,0.0509,0,56,113112,749.0,salaried,xpress_power,65411.76,109
USR_1961,0.5211,0.45,0.7,0.6296,0.1864,6.5,0.7129,0.0687,0,58,158617,820.0,self_employed,xpress_power,45086.21,28
